LevelPath,AgentName,GameStatus,Completion,Lives,Coins,TimeLeft,Mushrooms,FireFlowers,TileCoins,BricksDestroyed,Jumps,MaxXJump,MaxJumpAirTime,KillsTotal,KillsStomp,KillsFire,KillsShell,KillsFall,Coherence,Leniency,Linearity,GroundSegments,StructuralDiversity,UnjumpableHoles,TotalVerticalHoles,LargeVerticalHolesDetail
"./levels/generated/GANGeneratorTF/61.txt","AndySloaneAgent",LOSE,47.42,0,1,16,0,0,0,0,11,215.68,24,6,4,0,0,2,1.00,-78,3.564738,28,71.00,0,7,""
"./levels/generated/GANGeneratorTF/81.txt","AndySloaneAgent",LOSE,21.82,0,0,18,0,0,0,0,6,129.64,15,1,0,0,0,1,0.99,-121,1.167428,17,48.00,1,9,"[141-146:6]"
"./levels/generated/GANGeneratorTF/32.txt","AndySloaneAgent",WIN,100.00,0,0,10,0,0,0,0,27,138.12,16,2,2,0,0,0,1.00,-38,1.559839,25,50.00,0,9,"[75-80:6];[111-116:6]"
"./levels/generated/GANGeneratorTF/26.txt","AndySloaneAgent",LOSE,31.66,0,0,12,0,0,0,0,21,129.64,15,3,3,0,0,0,1.00,-137,8.662354,45,173.00,0,3,""
"./levels/generated/GANGeneratorTF/21.txt","AndySloaneAgent",LOSE,96.99,0,0,9,0,0,0,0,26,146.93,15,8,3,0,0,5,1.00,-135,2.671133,20,74.00,0,4,""
".\levels\generated\GANGeneratorTF\1.txt","RobinBaumgartenAgent",LOSE,68.60,0,0,15,0,0,0,0,8,124.07,14,0,0,0,0,0,0.59,-41,0.913262,11,21.00,2,8,"[56-62:7];[84-89:6];[91-112:22];[118-143:26]"
".\levels\generated\GANGeneratorTF\10.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,207.22,18,14,5,0,0,9,1.00,-148,2.569393,31,90.00,0,9,""
".\levels\generated\GANGeneratorTF\100.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,152.69,13,0,0,0,0,0,0.30,-31,0.930302,18,33.00,1,10,"[42-47:6];[114-120:7]"
".\levels\generated\GANGeneratorTF\101.txt","RobinBaumgartenAgent",LOSE,99.84,0,0,14,0,0,0,0,10,147.57,13,2,0,0,0,2,1.00,-70,1.352060,25,45.00,0,11,"[68-73:6];[120-126:7];[128-135:8];[140-148:9]"
".\levels\generated\GANGeneratorTF\102.txt","RobinBaumgartenAgent",LOSE,82.66,0,0,15,0,0,0,0,7,337.67,30,2,2,0,0,0,0.92,-104,0.711725,13,42.00,1,7,"[113-129:17];[141-149:9]"
".\levels\generated\GANGeneratorTF\103.txt","RobinBaumgartenAgent",LOSE,99.67,0,0,13,0,0,0,0,11,134.18,16,0,0,0,0,0,1.00,-84,0.999908,18,38.00,1,11,"[116-123:8];[131-136:6];[138-149:12]"
".\levels\generated\GANGeneratorTF\104.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,130.91,11,1,0,0,0,1,1.00,-39,1.247995,18,40.00,0,6,""
".\levels\generated\GANGeneratorTF\105.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,8,141.82,12,1,0,0,0,1,0.15,-83,2.884929,18,75.00,0,4,"[25-30:6];[55-61:7]"
".\levels\generated\GANGeneratorTF\106.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,196.36,17,2,1,0,0,1,1.00,-72,2.224159,23,55.00,0,7,""
".\levels\generated\GANGeneratorTF\107.txt","RobinBaumgartenAgent",LOSE,82.66,0,0,15,0,0,0,0,7,122.69,12,1,0,0,0,1,0.85,-97,0.304784,14,30.00,1,11,"[77-83:7];[111-124:14]"
".\levels\generated\GANGeneratorTF\108.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,152.71,15,2,2,0,0,0,0.50,-44,2.236220,24,58.00,0,7,"[75-82:8]"
".\levels\generated\GANGeneratorTF\109.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,261.81,23,5,3,0,0,2,0.99,-72,2.040907,23,60.00,0,8,""
".\levels\generated\GANGeneratorTF\11.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,12,152.73,13,0,0,0,0,0,1.00,-39,1.797185,23,42.00,0,15,"[110-115:6]"
".\levels\generated\GANGeneratorTF\110.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,261.72,23,6,1,0,0,5,1.00,-122,1.106135,16,40.00,0,10,""
".\levels\generated\GANGeneratorTF\111.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,250.91,22,8,2,0,0,6,1.00,-130,2.206747,26,70.00,0,8,""
".\levels\generated\GANGeneratorTF\112.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,4,130.91,11,0,0,0,0,0,0.51,-35,0.810425,14,30.00,0,4,"[80-85:6]"
".\levels\generated\GANGeneratorTF\113.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,10,338.18,30,3,1,0,0,2,0.88,-45,2.045619,19,57.00,0,9,"[58-65:8];[121-137:17]"
".\levels\generated\GANGeneratorTF\114.txt","RobinBaumgartenAgent",WIN,100.00,0,0,13,0,0,0,0,7,120.00,10,12,5,0,0,7,1.00,-170,1.862830,20,65.00,0,4,""
".\levels\generated\GANGeneratorTF\115.txt","RobinBaumgartenAgent",LOSE,99.59,0,0,14,0,0,0,0,9,174.54,15,1,0,0,0,1,0.31,-39,1.715344,21,53.00,1,11,"[38-45:8];[89-94:6];[107-116:10]"
".\levels\generated\GANGeneratorTF\116.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,370.03,33,12,7,0,0,5,1.00,-216,2.950466,26,111.00,0,2,""
".\levels\generated\GANGeneratorTF\117.txt","RobinBaumgartenAgent",LOSE,42.39,0,0,17,0,0,0,0,4,163.58,14,0,0,0,0,0,0.51,-48,1.807528,16,31.00,3,13,"[38-46:9];[51-62:12];[98-111:14];[129-140:12]"
".\levels\generated\GANGeneratorTF\118.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,6,240.00,21,6,3,0,0,3,1.00,-210,4.607156,57,183.00,0,0,""
".\levels\generated\GANGeneratorTF\119.txt","RobinBaumgartenAgent",LOSE,97.30,0,0,14,0,0,0,0,10,458.16,41,22,5,0,0,17,1.00,-165,8.777284,64,173.00,0,9,""
".\levels\generated\GANGeneratorTF\12.txt","RobinBaumgartenAgent",LOSE,87.69,0,0,14,0,0,0,0,7,152.71,15,3,3,0,0,0,1.00,-50,2.585895,22,58.00,0,8,"[62-68:7]"
".\levels\generated\GANGeneratorTF\120.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,328.54,30,8,4,0,0,4,1.00,-164,1.742315,28,90.00,0,9,""
".\levels\generated\GANGeneratorTF\121.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,239.99,21,12,5,0,0,7,1.00,-144,4.952516,29,107.00,0,4,""
".\levels\generated\GANGeneratorTF\122.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,11,185.45,16,8,3,0,0,5,1.00,-100,3.428915,27,101.00,0,8,"[71-78:8]"
".\levels\generated\GANGeneratorTF\123.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,152.73,13,1,0,0,0,1,1.00,-39,1.240771,14,37.00,0,6,""
".\levels\generated\GANGeneratorTF\13.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,152.73,13,1,0,0,0,1,0.76,-40,1.217773,14,42.00,0,9,"[114-119:6]"
".\levels\generated\GANGeneratorTF\14.txt","RobinBaumgartenAgent",WIN,100.00,0,0,13,0,0,0,0,12,130.91,11,17,3,0,0,14,1.00,-107,3.160710,34,93.00,0,10,""
".\levels\generated\GANGeneratorTF\15.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,10,250.91,22,2,2,0,0,0,1.00,-42,1.686497,23,55.00,0,9,"[108-115:8]"
".\levels\generated\GANGeneratorTF\16.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,174.54,15,0,0,0,0,0,1.00,-39,1.087870,24,38.00,0,8,"[59-64:6]"
".\levels\generated\GANGeneratorTF\17.txt","RobinBaumgartenAgent",WIN,100.00,0,1,13,0,0,0,0,9,268.76,24,11,5,0,0,6,1.00,-261,4.844549,47,169.00,0,1,""
".\levels\generated\GANGeneratorTF\18.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,6,196.29,17,3,1,0,0,2,0.99,-116,1.506141,13,45.00,1,6,"[142-148:7]"
".\levels\generated\GANGeneratorTF\19.txt","RobinBaumgartenAgent",LOSE,69.99,0,0,16,0,0,0,0,6,261.81,23,8,2,0,0,6,1.00,-142,8.520854,42,135.00,1,11,"[87-93:7]"
".\levels\generated\GANGeneratorTF\2.txt","RobinBaumgartenAgent",LOSE,66.19,0,0,16,0,0,0,0,6,119.71,10,4,2,0,0,2,1.00,-86,3.736797,32,70.00,0,13,""
".\levels\generated\GANGeneratorTF\20.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,6,192.21,20,4,2,0,0,2,0.99,-215,3.696400,58,199.00,0,0,""
".\levels\generated\GANGeneratorTF\21.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,5,294.47,26,8,3,0,0,5,1.00,-135,2.671133,20,74.00,0,4,""
".\levels\generated\GANGeneratorTF\22.txt","RobinBaumgartenAgent",WIN,100.00,0,0,13,0,0,0,0,12,152.73,14,3,2,0,0,1,1.00,-71,4.648933,33,81.00,0,13,""
".\levels\generated\GANGeneratorTF\23.txt","RobinBaumgartenAgent",LOSE,74.73,0,0,15,0,0,0,0,8,234.03,21,11,1,0,0,10,0.98,-138,5.010702,33,102.00,0,15,"[41-47:7]"
".\levels\generated\GANGeneratorTF\24.txt","RobinBaumgartenAgent",WIN,100.00,0,0,12,0,0,0,0,10,174.54,15,0,0,0,0,0,1.00,-38,1.040043,17,36.00,0,8,"[71-76:6];[80-86:7]"
".\levels\generated\GANGeneratorTF\25.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,130.91,11,0,0,0,0,0,1.00,-40,1.087003,17,43.00,0,5,""
".\levels\generated\GANGeneratorTF\26.txt","RobinBaumgartenAgent",LOSE,36.39,0,0,18,0,0,0,0,2,86.96,8,3,3,0,0,0,1.00,-137,8.662354,45,173.00,0,3,""
".\levels\generated\GANGeneratorTF\27.txt","RobinBaumgartenAgent",LOSE,90.90,0,0,14,0,0,0,0,11,163.64,14,0,0,0,0,0,0.98,-68,1.219659,19,39.00,2,12,"[38-45:8];[116-121:6];[124-145:22]"
".\levels\generated\GANGeneratorTF\28.txt","RobinBaumgartenAgent",WIN,100.00,0,0,13,0,0,0,0,13,239.83,21,15,3,0,0,12,1.00,-106,2.735965,40,86.00,0,16,"[120-125:6]"
".\levels\generated\GANGeneratorTF\29.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,10,250.91,22,8,3,0,0,5,1.00,-174,1.933469,23,91.00,0,8,""
".\levels\generated\GANGeneratorTF\3.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,218.18,19,8,1,0,0,7,1.00,-96,3.790806,27,88.00,0,8,""
".\levels\generated\GANGeneratorTF\30.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,6,141.82,12,2,1,0,0,1,1.00,-76,2.421361,29,52.00,0,9,""
".\levels\generated\GANGeneratorTF\31.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,130.91,11,0,0,0,0,0,1.00,-34,0.899584,16,28.00,0,13,""
".\levels\generated\GANGeneratorTF\32.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,10,229.09,20,2,2,0,0,0,1.00,-38,1.559839,25,50.00,0,9,"[75-80:6];[111-116:6]"
".\levels\generated\GANGeneratorTF\33.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,7,163.64,14,0,0,0,0,0,1.00,-48,2.291320,19,45.00,0,7,"[61-68:8];[73-79:7]"
".\levels\generated\GANGeneratorTF\34.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,141.82,12,4,0,0,0,4,1.00,-109,1.053254,18,35.00,1,11,"[141-149:9]"
".\levels\generated\GANGeneratorTF\35.txt","RobinBaumgartenAgent",LOSE,79.68,0,0,15,0,0,0,0,6,283.54,25,13,7,0,0,6,1.00,-222,4.540723,36,121.00,0,2,""
".\levels\generated\GANGeneratorTF\36.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,163.57,14,10,4,0,0,6,1.00,-177,2.666474,21,96.00,0,4,""
".\levels\generated\GANGeneratorTF\37.txt","RobinBaumgartenAgent",LOSE,72.49,0,1,15,0,0,0,0,7,158.76,16,16,5,0,0,11,1.00,-168,9.397755,76,207.00,0,8,""
".\levels\generated\GANGeneratorTF\38.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,218.09,19,6,1,0,0,5,1.00,-110,1.132863,19,41.00,2,11,"[39-46:8];[141-149:9]"
".\levels\generated\GANGeneratorTF\39.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,8,185.45,16,1,1,0,0,0,1.00,-49,2.134841,20,50.00,0,5,"[73-78:6]"
".\levels\generated\GANGeneratorTF\4.txt","RobinBaumgartenAgent",LOSE,69.85,0,0,16,0,0,0,0,5,272.63,24,10,5,0,0,5,1.00,-149,6.000932,35,111.00,0,7,""
".\levels\generated\GANGeneratorTF\40.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,6,251.29,23,5,3,0,0,2,1.00,-99,4.989081,21,78.00,0,6,""
".\levels\generated\GANGeneratorTF\41.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,7,168.40,15,1,0,0,0,1,1.00,-44,2.127500,21,46.00,0,12,"[60-67:8];[75-80:6]"
".\levels\generated\GANGeneratorTF\42.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,229.09,20,6,1,0,0,5,1.00,-104,4.189496,23,67.00,0,11,""
".\levels\generated\GANGeneratorTF\43.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,166.84,15,0,0,0,0,0,0.39,-62,2.685224,16,47.00,0,7,"[54-63:10]"
".\levels\generated\GANGeneratorTF\44.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,10,156.06,14,2,1,0,0,1,1.00,-96,1.592373,35,67.00,0,13,"[143-148:6]"
".\levels\generated\GANGeneratorTF\45.txt","RobinBaumgartenAgent",LOSE,99.98,0,0,14,0,0,0,0,11,152.73,13,1,1,0,0,0,1.00,-34,1.852538,22,37.00,0,15,"[80-85:6];[109-115:7]"
".\levels\generated\GANGeneratorTF\46.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,7,156.06,14,1,0,0,0,1,1.00,-63,2.544293,23,50.00,0,8,""
".\levels\generated\GANGeneratorTF\47.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,141.82,12,3,0,0,0,3,1.00,-51,2.676697,31,75.00,0,10,""
".\levels\generated\GANGeneratorTF\48.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,130.81,11,2,0,0,0,2,1.00,-81,2.170853,26,68.00,0,9,""
".\levels\generated\GANGeneratorTF\49.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,6,185.45,16,2,2,0,0,0,1.00,-76,2.560710,28,57.00,0,10,""
".\levels\generated\GANGeneratorTF\5.txt","RobinBaumgartenAgent",LOSE,93.40,0,0,14,0,0,0,0,10,163.58,14,1,1,0,0,0,0.99,-59,1.795556,21,37.00,2,13,"[38-43:6];[98-104:7];[129-146:18]"
".\levels\generated\GANGeneratorTF\50.txt","RobinBaumgartenAgent",LOSE,68.02,0,0,16,0,0,0,0,2,174.10,15,13,6,0,0,7,0.97,-125,7.142095,28,132.00,0,6,""
".\levels\generated\GANGeneratorTF\51.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,174.55,15,1,0,0,0,1,0.99,-101,4.746643,23,69.00,0,6,""
".\levels\generated\GANGeneratorTF\52.txt","RobinBaumgartenAgent",WIN,100.00,0,0,13,0,0,0,0,9,143.63,14,2,2,0,0,0,1.00,-77,4.379582,20,55.00,0,8,"[25-30:6]"
".\levels\generated\GANGeneratorTF\53.txt","RobinBaumgartenAgent",WIN,100.00,0,0,13,0,0,0,0,11,159.18,15,0,0,0,0,0,0.90,-100,0.881911,23,56.00,0,9,"[120-129:10];[143-148:6]"
".\levels\generated\GANGeneratorTF\54.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,11,282.88,25,15,5,0,0,10,1.00,-136,6.327353,43,132.00,0,7,"[47-53:7]"
".\levels\generated\GANGeneratorTF\55.txt","RobinBaumgartenAgent",LOSE,63.44,0,0,16,0,0,0,0,4,119.62,10,0,0,0,0,0,0.53,-36,0.768005,14,27.00,0,4,"[81-93:13]"
".\levels\generated\GANGeneratorTF\56.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,207.27,18,0,0,0,0,0,0.18,-67,2.720429,22,58.00,0,8,"[25-30:6];[53-61:9];[130-137:8]"
".\levels\generated\GANGeneratorTF\57.txt","RobinBaumgartenAgent",LOSE,89.07,0,0,14,0,0,0,0,10,169.39,15,0,0,0,0,0,0.51,-50,0.776343,20,33.00,1,12,"[53-62:10];[92-97:6];[119-145:27]"
".\levels\generated\GANGeneratorTF\58.txt","RobinBaumgartenAgent",LOSE,88.16,0,0,14,0,0,0,0,8,304.95,27,2,1,0,0,1,0.96,-59,0.777211,14,29.00,1,12,"[93-100:8];[118-135:18];[139-149:11]"
".\levels\generated\GANGeneratorTF\59.txt","RobinBaumgartenAgent",LOSE,90.90,0,0,14,0,0,0,0,10,163.58,14,0,0,0,0,0,0.94,-79,0.976949,16,40.00,3,9,"[39-46:8];[125-135:11];[139-144:6]"
".\levels\generated\GANGeneratorTF\6.txt","RobinBaumgartenAgent",LOSE,57.58,0,0,15,0,0,0,0,8,174.54,15,0,0,0,0,0,1.00,-40,1.775228,15,38.00,0,4,"[75-82:8]"
".\levels\generated\GANGeneratorTF\60.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,11,163.63,14,5,0,0,0,5,1.00,-62,2.077024,27,55.00,0,14,"[98-103:6]"
".\levels\generated\GANGeneratorTF\61.txt","RobinBaumgartenAgent",LOSE,86.78,0,0,14,0,0,0,0,9,229.02,21,5,3,0,0,2,1.00,-78,3.564738,28,71.00,0,7,""
".\levels\generated\GANGeneratorTF\62.txt","RobinBaumgartenAgent",LOSE,82.29,0,0,15,0,0,0,0,8,160.89,14,5,2,0,0,3,0.90,-113,1.153422,20,46.00,0,9,"[116-129:14];[143-148:6]"
".\levels\generated\GANGeneratorTF\63.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,185.45,16,1,0,0,0,1,1.00,-39,1.161565,27,38.00,0,10,"[59-64:6]"
".\levels\generated\GANGeneratorTF\64.txt","RobinBaumgartenAgent",LOSE,87.69,0,0,14,0,0,0,0,9,249.82,22,1,1,0,0,0,1.00,-70,0.817776,14,33.00,0,9,"[94-99:6];[117-149:33]"
".\levels\generated\GANGeneratorTF\65.txt","RobinBaumgartenAgent",LOSE,90.50,0,0,14,0,0,0,0,10,152.55,13,0,0,0,0,0,0.95,-61,0.732461,22,31.00,1,16,"[82-87:6];[115-121:7];[123-136:14];[138-144:7]"
".\levels\generated\GANGeneratorTF\66.txt","RobinBaumgartenAgent",LOSE,63.95,0,0,16,0,0,0,0,6,163.63,14,7,3,0,0,4,1.00,-105,5.695455,32,93.00,0,10,""
".\levels\generated\GANGeneratorTF\67.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,294.47,26,8,3,0,0,5,1.00,-169,2.739229,22,88.00,0,3,""
".\levels\generated\GANGeneratorTF\68.txt","RobinBaumgartenAgent",LOSE,91.81,0,0,14,0,0,0,0,9,185.45,16,0,0,0,0,0,0.94,-60,1.040643,15,30.00,2,8,"[38-46:9];[95-100:6];[115-120:6];[125-143:19]"
".\levels\generated\GANGeneratorTF\69.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,6,288.08,26,4,2,0,0,2,1.00,-134,1.461038,13,54.00,0,4,""
".\levels\generated\GANGeneratorTF\7.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,141.82,12,2,0,0,0,2,0.97,-71,2.127382,22,52.00,0,9,""
".\levels\generated\GANGeneratorTF\70.txt","RobinBaumgartenAgent",LOSE,79.00,0,0,15,0,0,0,0,6,196.36,17,1,0,0,0,1,0.80,-84,2.012687,22,50.00,1,13,"[92-99:8];[120-129:10];[140-146:7]"
".\levels\generated\GANGeneratorTF\71.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,12,174.54,15,2,0,0,0,2,1.00,-44,2.077586,26,52.00,0,11,"[109-116:8]"
".\levels\generated\GANGeneratorTF\72.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,174.54,15,9,4,0,0,5,1.00,-121,4.273427,32,107.00,0,6,""
".\levels\generated\GANGeneratorTF\73.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,239.93,21,4,1,0,0,3,1.00,-118,2.360851,17,59.00,0,7,""
".\levels\generated\GANGeneratorTF\74.txt","RobinBaumgartenAgent",LOSE,65.27,0,0,16,0,0,0,0,5,239.88,21,8,5,0,0,3,1.00,-125,8.108403,39,142.00,0,11,"[138-143:6]"
".\levels\generated\GANGeneratorTF\75.txt","RobinBaumgartenAgent",LOSE,72.59,0,0,15,0,0,0,0,7,130.91,11,0,0,0,0,0,0.79,-53,1.109499,21,44.00,2,11,"[97-109:13];[125-137:13]"
".\levels\generated\GANGeneratorTF\76.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,8,218.09,19,3,1,0,0,2,1.00,-111,0.787777,16,45.00,1,10,"[142-149:8]"
".\levels\generated\GANGeneratorTF\77.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,349.88,32,9,5,0,0,4,1.00,-139,4.971979,21,98.00,0,4,""
".\levels\generated\GANGeneratorTF\78.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,7,512.63,46,10,7,0,0,3,1.00,-212,5.036235,45,137.00,0,3,""
".\levels\generated\GANGeneratorTF\79.txt","RobinBaumgartenAgent",LOSE,51.16,0,0,17,0,0,0,0,3,97.64,8,4,2,0,0,2,1.00,-135,2.485677,16,53.00,0,4,""
".\levels\generated\GANGeneratorTF\8.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,6,152.73,13,2,0,0,0,2,1.00,-43,0.973260,17,37.00,0,8,""
".\levels\generated\GANGeneratorTF\80.txt","RobinBaumgartenAgent",LOSE,42.39,0,0,17,0,0,0,0,4,119.97,10,0,0,0,0,0,0.39,-40,0.665436,17,33.00,0,9,"[52-64:13]"
".\levels\generated\GANGeneratorTF\81.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,141.74,12,6,0,0,0,6,0.99,-121,1.167428,17,48.00,1,9,"[141-146:6]"
".\levels\generated\GANGeneratorTF\82.txt","RobinBaumgartenAgent",LOSE,82.76,0,0,15,0,0,0,0,8,359.87,32,10,2,0,0,8,1.00,-149,1.945676,23,78.00,0,9,"[118-124:7]"
".\levels\generated\GANGeneratorTF\83.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,120.00,10,3,0,0,0,3,1.00,-64,1.632234,25,58.00,0,10,""
".\levels\generated\GANGeneratorTF\84.txt","RobinBaumgartenAgent",LOSE,63.44,0,0,16,0,0,0,0,5,152.72,13,0,0,0,0,0,0.51,-40,0.851913,10,26.00,1,7,"[53-61:9];[81-111:31]"
".\levels\generated\GANGeneratorTF\85.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,10,283.64,25,12,3,0,0,9,1.00,-143,3.624274,31,103.00,0,8,""
".\levels\generated\GANGeneratorTF\86.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,6,163.64,14,3,3,0,0,0,1.00,-59,2.601597,24,67.00,0,6,""
".\levels\generated\GANGeneratorTF\87.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,8,140.87,14,1,0,0,0,1,0.99,-63,2.349924,21,58.00,0,9,"[54-62:9]"
".\levels\generated\GANGeneratorTF\88.txt","RobinBaumgartenAgent",WIN,100.00,0,1,14,0,0,0,0,8,177.24,17,5,2,0,0,3,1.00,-59,3.160043,30,72.00,0,7,"[60-65:6]"
".\levels\generated\GANGeneratorTF\89.txt","RobinBaumgartenAgent",LOSE,99.98,0,0,14,0,0,0,0,8,294.47,26,11,4,0,0,7,1.00,-163,3.198787,19,90.00,0,5,""
".\levels\generated\GANGeneratorTF\9.txt","RobinBaumgartenAgent",LOSE,65.28,0,0,16,0,0,0,0,5,239.88,21,6,6,0,0,0,1.00,-163,9.243197,65,176.00,0,8,""
".\levels\generated\GANGeneratorTF\90.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,10,119.69,13,0,0,0,0,0,1.00,-50,1.926508,20,48.00,0,13,"[72-77:6]"
".\levels\generated\GANGeneratorTF\91.txt","RobinBaumgartenAgent",LOSE,81.75,0,0,15,0,0,0,0,7,218.18,19,8,2,0,0,6,1.00,-199,3.616850,38,125.00,0,4,""
".\levels\generated\GANGeneratorTF\92.txt","RobinBaumgartenAgent",LOSE,99.62,0,0,13,0,0,0,0,8,196.35,17,13,5,0,0,8,1.00,-89,3.344163,34,89.00,0,11,""
".\levels\generated\GANGeneratorTF\93.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,6,294.47,26,6,3,0,0,3,1.00,-124,2.277628,17,59.00,0,7,""
".\levels\generated\GANGeneratorTF\94.txt","RobinBaumgartenAgent",LOSE,42.39,0,0,17,0,0,0,0,3,119.62,10,0,0,0,0,0,0.84,-43,0.590071,11,25.00,1,5,"[52-62:11];[64-76:13];[87-149:63]"
".\levels\generated\GANGeneratorTF\95.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,125.68,13,0,0,0,0,0,1.00,-40,0.918302,18,36.00,0,10,"[80-85:6]"
".\levels\generated\GANGeneratorTF\96.txt","RobinBaumgartenAgent",WIN,100.00,0,0,14,0,0,0,0,9,239.93,21,5,3,0,0,2,1.00,-153,2.202907,20,74.00,0,5,""
".\levels\generated\GANGeneratorTF\97.txt","RobinBaumgartenAgent",LOSE,99.98,0,0,14,0,0,0,0,11,152.73,13,1,1,0,0,0,0.99,-45,2.016988,28,63.00,0,7,"[110-115:6]"
".\levels\generated\GANGeneratorTF\98.txt","RobinBaumgartenAgent",WIN,100.00,0,0,15,0,0,0,0,8,163.63,14,0,0,0,0,0,1.00,-51,2.230833,22,46.00,0,11,""
".\levels\generated\GANGeneratorTF\99.txt","RobinBaumgartenAgent",LOSE,99.59,0,0,14,0,0,0,0,6,185.44,16,4,4,0,0,0,1.00,-100,1.714601,33,62.00,0,12,""
